Table S1.1 Energy levels for the 16O16O X^3\Sigma state v = 0 - 39
     (relative to 16O16O X^3\Sigma state v = 0, N = 1, J = 0)     
==================================================================
    v    N    J    K  Energy(cm-1)    Unc.(cm-1)    Degeneracy
    6   15   15    0   9312.109762      0.003866            31
    6   15   16    0   9309.982864      0.003861            33
    6   17   16    0   9398.734084      0.003904            33
    6   17   17    0   9400.609657      0.003911            35
    6   17   18    0   9398.464069      0.003905            37
    6   19   18    0   9497.930099      0.003980            37
    6   19   19    0   9499.786744      0.003988            39
    6   19   20    0   9497.622802      0.003981            41
    6   21   20    0   9607.785833      0.004090            41
    6   21   21    0   9609.623861      0.004098            43
    6   21   22    0   9607.441816      0.004091            45
    6   23   22    0   9728.282360      0.004234            45
    6   23   23    0   9730.101995      0.004243            47
    6   23   24    0   9727.902037      0.004235            49
    6   25   24    0   9859.398874      0.004413            49
    6   25   25    0   9861.200279      0.004422            51
    6   25   26    0   9858.982557      0.004414            53
    6   27   26    0  10001.112699      0.004628            53
    6   27   27    0  10002.895997      0.004637            55
    6   27   28    0  10000.660631      0.004629            57
    6   29   28    0  10153.399300      0.004881            57
    6   29   29    0  10155.164584      0.004889            59
    6   29   30    0  10152.911670      0.004882            61
    6   31   30    0  10316.232285      0.005179            61
    6   31   31    0  10317.979625      0.005187            63
    6   31   32    0  10315.709243      0.005179            65
    6   33   32    0  10489.583408      0.005532            65
    6   33   33    0  10491.312857      0.005540            67
    6   33   34    0  10489.025074      0.005532            69
    6   35   34    0  10673.422573      0.005957            69
    6   35   35    0  10675.134173      0.005964            71
    6   35   36    0  10672.829044      0.005958            73
    6   37   36    0  10867.717839      0.006477            73
    6   37   37    0  10869.411618      0.006483            75
    6   37   38    0  10867.089193      0.006478            77
    6   39   38    0  11072.435415      0.007118            77
    6   39   39    0  11074.111398      0.007123            79
    6   39   40    0  11071.771716      0.007118            81
    6   41   40    0  11287.539671      0.007909            81
    6   41   41    0  11289.197872      0.007913            83
    6   41   42    0  11286.840970      0.007910            85
    6   43   42    0  11512.993132      0.008882            85
    6   43   43    0  11514.633562      0.008885            87
    6   43   44    0  11512.259470      0.008883            89
    6   45   44    0  11748.756486      0.010068            89
    6   45   45    0  11750.379150      0.010069            91
    6   45   46    0  11747.987895      0.010068            93
    6   47   46    0  11994.788582      0.011494            93
    6   47   47    0  11996.393482      0.011494            95
    6   47   48    0  11993.985088      0.011494            97
    6   49   48    0  12251.046433      0.013187            97
    6   49   49    0  12252.633568      0.013187            99
    6   49   50    0  12250.208055      0.013188           101
    6   51   50    0  12517.485219      0.015174           101
    6   51   51    0  12519.054586      0.015173           103
    6   51   52    0  12516.611972      0.015175           105
    6   53   52    0  12794.058289      0.017478           105
    6   53   53    0  12795.609881      0.017477           107
    6   53   54    0  12793.150181      0.017479           109
    6   55   54    0  13080.717162      0.020125           109
    6   55   55    0  13082.250971      0.020122           111
    6   55   56    0  13079.774198      0.020125           113
    6   57   56    0  13377.411529      0.023138           113
    6   57   57    0  13378.927545      0.023135           115
    6   57   58    0  13376.433711      0.023138           117
    6   59   58    0  13684.089257      0.026544           117
    6   59   59    0  13685.587470      0.026541           119
    6   59   60    0  13683.076583      0.026545           121
    6   61   60    0  14000.696392      0.030373           121
    6   61   61    0  14002.176787      0.030369           123
    6   61   62    0  13999.648856      0.030373           125
    6   63   62    0  14327.177157      0.034655           125
    6   63   63    0  14328.639721      0.034651           127
    6   63   64    0  14326.094752      0.034655           129
    6   65   64    0  14663.473959      0.039426           129
    6   65   65    0  14664.918677      0.039421           131
    7    1    0    0  10406.170638      0.005300             1
    7    1    1    0  10410.172954      0.005149             3
    7    1    2    0  10408.250325      0.005149             5
    7    3    2    0  10421.372359      0.005116             5
    7    3    3    0  10423.452006      0.005132             7
    7    3    4    0  10421.467548      0.005127             9
    7    5    4    0  10445.334137      0.005091             9
    7    5    5    0  10447.351862      0.005104            11
    7    5    6    0  10445.333272      0.005097            13
    7    7    6    0  10479.884895      0.005058            13
    7    7    7    0  10481.868341      0.005071            15
    7    7    8    0  10479.823688      0.005063            17
    7    9    8    0  10525.038226      0.005027            17
    7    9    9    0  10526.995407      0.005040            19
    7    9   10    0  10524.928151      0.005031            21
    7   11   10    0  10580.790844      0.005007            21
    7   11   11    0  10582.725167      0.005021            23
    7   11   12    0  10580.637115      0.005011            25
    7   13   12    0  10647.134650      0.005008            25
    7   13   13    0  10649.047870      0.005023            27
    7   13   14    0  10646.940091      0.005011            29
    7   15   14    0  10724.058777      0.005039            29
    7   15   15    0  10725.951909      0.005055            31
    7   15   16    0  10723.825091      0.005042            33
    7   17   16    0  10811.550144      0.005108            33
    7   17   17    0  10813.423822      0.005124            35
    7   17   18    0  10811.278438      0.005110            37
